t01,exxEng01SOI,exxEng01AVG,StressEng01SOI,eyyEng01SOI,eyyEng01AVG,exyEng01SOI,exyEng01AVG,t02,exxEng02SOI,exxEng02AVG,StressEng02SOI,eyyEng02SOI,eyyEng02AVG,exyEng02SOI,exyEng02AVG,t03,exxEng03SOI,exxEng03AVG,StressEng03SOI,eyyEng03SOI,eyyEng03AVG,exyEng03SOI,exyEng03AVG,t04,exxEng04SOI,exxEng04AVG,StressEng04SOI,eyyEng04SOI,eyyEng04AVG,exyEng04SOI,exyEng04AVG,t05,exxEng05SOI,exxEng05AVG,StressEng05SOI,eyyEng05SOI,eyyEng05AVG,exyEng05SOI,exyEng05AVG,t06,exxEng06SOI,exxEng06AVG,StressEng06SOI,eyyEng06SOI,eyyEng06AVG,exyEng06SOI,exyEng06AVG
43.971336,0.01135792,0.011137041,11.15225,-0.0048669755,-0.0048096964,0.0002687391,0.00025526958,43.846399,0.012713224,0.012944544,13.075792,-0.0055427821,-0.0055456788,0.00078024723,0.0007836559,44.346436,0.013498989,0.013033529,12.975167,-0.0057806073,-0.0055854928,0.00055429156,0.00023401538,43.371079,0.014542214,0.014349367,14.156917,-0.0060632765,-0.0059857313,-6.7042953e-05,-5.9116753e-05,44.320097,0.0068519562,0.0065107549,6.2509167,-0.0029028546,-0.0027773872,0.00021769169,0.0001199632,43.788079,0.014303746,0.01418181,14.017417,-0.0058964639,-0.0058016436,0.00019250053,0.00023249202
44.172736,0.011632345,0.011388451,11.326625,-0.0050096582,-0.0049051877,0.00020451191,0.00022086139,44.047799,0.012547963,0.012723411,12.861167,-0.0055318729,-0.0055141815,0.0008237531,0.00077867101,44.548436,0.013257824,0.012835126,12.790083,-0.0056750522,-0.0054919811,0.00056962918,0.00024563016,43.572479,0.014387864,0.014138477,13.938292,-0.0060230468,-0.0059415124,-6.1537107e-05,-5.8633481e-05,44.521397,0.0070492377,0.0067240692,6.4547917,-0.0030486609,-0.0028880828,0.00025067741,0.00012955339,43.988079,0.014146631,0.014000184,13.774625,-0.0057893175,-0.0057612246,0.00014532956,0.00018907187
44.374036,0.011859403,0.011605339,11.503708,-0.0051025796,-0.005033978,0.00022961936,0.00021858689,44.249099,0.012325632,0.012530161,12.677375,-0.0053593287,-0.0053473991,0.00083203795,0.00077599093,44.749436,0.013064103,0.012630188,12.596917,-0.0056224992,-0.005424771,0.00052533494,0.0002310807,43.773779,0.01405318,0.013900264,13.727667,-0.0059518778,-0.0058661927,-7.2574666e-05,-5.2753408e-05,44.722697,0.0072709185,0.0069273261,6.6533333,-0.0031314551,-0.0029858137,0.00025160565,0.00012979742,44.188079,0.013775011,0.013791435,13.605625,-0.0057782492,-0.0055669515,8.9907941e-05,0.00019888778
44.575336,0.012048877,0.011828747,11.664667,-0.0052012032,-0.0050959438,0.00022158255,0.0002231569,44.450399,0.012146668,0.012334824,12.494958,-0.0052742341,-0.0052966467,0.00079522202,0.00076127462,44.950436,0.01282375,0.012429337,12.431917,-0.0055014128,-0.0053026234,0.00057651712,0.00025174368,43.975079,0.013849747,0.013716118,13.534542,-0.0058619027,-0.0057786869,-9.1828683e-05,-4.4074429e-05,44.923997,0.0074975837,0.0071413224,6.8639167,-0.0032063178,-0.0030509026,0.00023805633,0.00014111596,44.388079,0.013804452,0.013587693,13.423208,-0.0055261109,-0.0055058554,0.00019710842,0.00023049156
44.776636,0.012278862,0.012052406,11.831,-0.005250402,-0.0051611396,0.00021828982,0.00023175385,44.651699,0.011971684,0.01211433,12.301792,-0.0051908432,-0.0051623521,0.00077406343,0.00074084729,45.151436,0.012655416,0.012221953,12.225333,-0.0054124482,-0.005255736,0.00053988469,0.00022728783,44.176379,0.013659325,0.013506474,13.341375,-0.0057769012,-0.0056910243,-6.1077235e-05,-4.2482298e-05,45.125397,0.0076603146,0.007336218,7.05575,-0.0032997937,-0.0031376811,0.00026017084,0.00013745945,44.598079,0.013472131,0.013359583,13.179083,-0.0056263532,-0.0056231211,0.00013065954,0.00018660541
44.944436,0.012432788,0.012222182,11.979875,-0.0053838382,-0.0053004426,0.00027018849,0.00025628083,44.853099,0.011790152,0.011938192,12.083167,-0.0050684351,-0.0050686565,0.00084600666,0.00077888918,45.353436,0.012479216,0.012046151,12.049625,-0.005312335,-0.0051597358,0.00053358531,0.00022281882,44.377779,0.013453337,0.013274791,13.145542,-0.0056695277,-0.0056085253,-6.9581179e-05,-6.0384677e-05,45.326697,0.0079358203,0.0075374842,7.2622917,-0.0034063862,-0.003236225,0.00025911056,0.00013446804,44.798079,0.013202517,0.013177193,12.96175,-0.0053324011,-0.0053159691,0.00029187859,0.00019497601
45.145736,0.012726335,0.012460401,12.146208,-0.0054949368,-0.005390704,0.00024502001,0.00024441686,45.054399,0.011540575,0.011722538,11.93025,-0.0050805333,-0.0050954716,0.00076055708,0.00074268165,45.521436,0.01219044,0.011830862,11.863167,-0.0052065809,-0.0050653383,0.00056500656,0.00021809478,44.579079,0.013267548,0.013088227,12.960417,-0.0055593777,-0.005483471,-7.809695e-05,-6.307841e-05,45.527997,0.0081098499,0.0077332017,7.4608333,-0.0035137445,-0.0033451154,0.00025842139,0.00014585764,44.998079,0.013046688,0.012979041,12.799458,-0.0055130601,-0.0052866027,0.00015466396,0.00019218947
45.347136,0.012966094,0.012663954,12.31925,-0.0055399835,-0.005449554,0.00025195374,0.00025271393,45.255699,0.011343647,0.011518154,11.743792,-0.0049705594,-0.0049854504,0.00075254902,0.00072734939,45.722436,0.011989539,0.011616124,11.682083,-0.0051891714,-0.0050227386,0.00052458655,0.00021812779,44.780379,0.013059918,0.012888535,12.780667,-0.0055095895,-0.0054241806,-7.6536671e-05,-5.2206237e-05,45.729397,0.0082909158,0.0079392309,7.6539583,-0.0036263223,-0.0034352171,0.00027126779,0.00015463495,45.198079,0.012800412,0.012779208,12.614333,-0.0054319865,-0.0052514752,1.1909871e-05,0.00013209472
45.548436,0.013170967,0.012878281,12.464125,-0.0056707554,-0.0055814566,0.00025819833,0.00025686798,45.456999,0.011143724,0.011304511,11.552,-0.0048597375,-0.0048910116,0.00075301637,0.00072644573,45.923436,0.01179869,0.011395371,11.498333,-0.0050305911,-0.0049169031,0.00055208534,0.00024690648,44.981779,0.0128741,0.012686351,12.579458,-0.0054216732,-0.0053562524,-6.16397e-05,-4.8954902e-05,45.930697,0.008523306,0.0081454736,7.84175,-0.0037010283,-0.0035324858,0.00024541111,0.00014694079,45.398079,0.012561801,0.012523653,12.391667,-0.0055315022,-0.0051909865,0.00014228212,0.00022268879
45.749736,0.013389051,0.013100653,12.613,-0.0057875694,-0.0056860928,0.00026607839,0.00025582272,45.658399,0.010913918,0.01108414,11.3575,-0.0047773071,-0.0047876263,0.00075839043,0.00072273104,46.125436,0.011649333,0.011234155,11.309208,-0.0049789592,-0.0047961165,0.00051333071,0.00018478907,45.183079,0.012667158,0.012489976,12.393042,-0.0053124209,-0.0052347976,-6.3957655e-05,-5.1892854e-05,46.098497,0.0087483268,0.0083560914,8.03625,-0.0038215246,-0.0036129148,0.00026801791,0.00015628321,45.598079,0.0124962,0.012371969,12.190458,-0.0052218008,-0.0050121952,0.00016444352,0.00018796966
45.951136,0.013609108,0.01329927,12.768625,-0.0058516636,-0.0057513992,0.00026841802,0.00025737712,45.859699,0.010718527,0.010911921,11.167,-0.0046444865,-0.0046490523,0.00074438091,0.00071944568,46.326436,0.011441969,0.011036782,11.130792,-0.0048104132,-0.0046947862,0.00050834316,0.0001970084,45.384379,0.012394776,0.012251948,12.198542,-0.0053174048,-0.0052286991,-0.00010042996,-5.4091437e-05,46.299797,0.0089303244,0.0085585795,8.232125,-0.0039479528,-0.0037290972,0.00025461341,0.00015329575,45.798079,0.012325982,0.012179034,11.997333,-0.0051599187,-0.0049279574,0.00017242486,0.00017933308
46.152436,0.013846846,0.013530347,12.920167,-0.0059621831,-0.0058494053,0.00027598308,0.00025982775,46.060999,0.010548741,0.010719826,10.976542,-0.0045673738,-0.0045782947,0.00072108486,0.00070524057,46.527436,0.011224338,0.010824414,10.932292,-0.0048045613,-0.0046695913,0.00048961282,0.00018876481,45.585679,0.012204628,0.012044833,12.022792,-0.0051865317,-0.0051153378,-6.7653911e-05,-7.7692582e-05,46.501097,0.0091740817,0.0087814209,8.4172083,-0.0039666786,-0.0037884786,0.00026968536,0.00015680429,46.008079,0.011991916,0.011949926,11.836333,-0.0053237453,-0.0050689733,4.9941947e-05,0.00018204857
46.353736,0.014060311,0.013744147,13.065042,-0.0060451243,-0.0059302014,0.00025718807,0.00026144217,46.262399,0.010302399,0.010522413,10.78875,-0.0044988462,-0.0044877101,0.00073881879,0.00071764338,46.729436,0.01096785,0.010608336,10.756542,-0.0047083781,-0.0045868152,0.00052309477,0.00019066918,45.787079,0.012051038,0.011869521,11.828292,-0.0050981889,-0.0050059937,-5.4385221e-05,-4.2746586e-05,46.702397,0.0094213695,0.0089967896,8.6090417,-0.0040511494,-0.0038626904,0.00028344316,0.00016528266,46.208079,0.01167346,0.011707321,11.647208,-0.0049409866,-0.0048292314,0.00016010382,0.00015560711
46.555036,0.014285279,0.013962757,13.205875,-0.0061060905,-0.0060224933,0.0002891758,0.00027696135,46.463699,0.010125612,0.010311424,10.600958,-0.0044157786,-0.0044152484,0.00075191254,0.00071098863,46.930436,0.010761433,0.010438536,10.560708,-0.004682589,-0.0044887392,0.0005356334,0.00021886095,45.988379,0.011793791,0.011643977,11.633792,-0.0050040467,-0.0049356287,-7.3766779e-05,-4.8056645e-05,46.903797,0.0096235556,0.0091940412,8.794125,-0.0041709262,-0.0039566999,0.00028254391,0.00016607779,46.408079,0.011722797,0.011499347,11.415167,-0.0048184875,-0.0047052526,0.00013028649,0.0001568793
46.756436,0.014518612,0.014182934,13.348083,-0.0062695368,-0.0061563776,0.00028803347,0.00027730544,46.664999,0.0099096096,0.010091341,10.406458,-0.0043484554,-0.0043111067,0.00076299693,0.00068882513,47.131436,0.010548302,0.010192896,10.385,-0.0045553954,-0.0044007105,0.00051353181,0.00020227045,46.189679,0.01159344,0.011428594,11.459417,-0.0049745116,-0.0048974338,-6.8763136e-05,-6.2897122e-05,47.105097,0.0098431579,0.0093952956,8.9859583,-0.0042696488,-0.0040558401,0.00031311301,0.00018136244,46.608079,0.011525158,0.011262409,11.187125,-0.0046496694,-0.0046209889,-2.8016008e-05,0.00019635227
46.957736,0.014731204,0.014389876,13.492958,-0.0063578784,-0.0062365225,0.00030004801,0.00029450536,46.866299,0.0097221879,0.0098831574,10.203917,-0.0042725245,-0.0042684571,0.00071936062,0.00068113287,47.332436,0.010334044,0.010001325,10.195875,-0.0044432589,-0.0042972188,0.00054630517,0.00020920388,46.390979,0.011392422,0.011227106,11.273,-0.0047741814,-0.0047233888,-6.9767966e-05,-5.059902e-05,47.306397,0.010056951,0.0096137012,9.168375,-0.0043593311,-0.0041589144,0.00028752833,0.00017036351,46.808079,0.011005057,0.011102527,10.999333,-0.0047510353,-0.0047106875,0.00018411295,0.00017755176
47.159036,0.014986759,0.014638748,13.62575,-0.0064535258,-0.0063403147,0.00030012903,0.00028775839,47.067699,0.0095591412,0.0096902988,10.014792,-0.0041880638,-0.0042028709,0.00071014003,0.00068937551,47.534436,0.010169668,0.0098349558,10.008083,-0.0043850054,-0.004226532,0.00052989034,0.00021686551,46.592379,0.011130592,0.011033541,11.0825,-0.0046916151,-0.0046186903,-8.2161925e-05,-5.8629681e-05,47.507697,0.010246881,0.0098109625,9.3561667,-0.0044597673,-0.0042446504,0.00027934901,0.00017591647,47.008079,0.011113794,0.010896093,10.841042,-0.0045304003,-0.0045233176,3.9617685e-05,0.0001881657
47.360336,0.015228982,0.014868305,13.751833,-0.0064909972,-0.0063973495,0.00031229976,0.00029014408,47.268999,0.0093691501,0.0095114341,9.821625,-0.0040565888,-0.0040674725,0.0007004482,0.00066470482,47.735436,0.0098463239,0.0095690523,9.821625,-0.004294527,-0.0041666663,0.00053513413,0.00019180339,46.760079,0.010917134,0.010803838,10.885333,-0.0046525443,-0.0046045545,-7.1512443e-05,-5.9391336e-05,47.709097,0.010512809,0.010030336,9.5251667,-0.0045362823,-0.0043105035,0.00029953985,0.00017353906,47.208079,0.010683773,0.010657578,10.641208,-0.0045995301,-0.0043225491,2.8389503e-05,0.00014778192
47.561736,0.015408226,0.015063717,13.888667,-0.0066590296,-0.0065472206,0.00029626988,0.00029958787,47.470299,0.0091370624,0.0092954399,9.6257917,-0.0039828369,-0.0039823797,0.00066222417,0.00062595683,47.937436,0.009743447,0.009428555,9.6190833,-0.0041219512,-0.0040083251,0.00050491843,0.00017130267,46.961479,0.010708875,0.01062662,10.690833,-0.0045319676,-0.0044606164,-0.0001039056,-5.7597041e-05,47.910397,0.010715194,0.010250918,9.7089583,-0.0046210532,-0.0044042219,0.00030615286,0.00019195642,47.408079,0.010264254,0.010459142,10.401083,-0.0046577336,-0.0044149929,0.00011341243,0.00016150404
47.763036,0.01568436,0.015277435,14.012042,-0.0067541017,-0.0066324906,0.00031523468,0.00030039511,47.671599,0.0089374145,0.0090856555,9.4299583,-0.0040049581,-0.0040085966,0.00071816576,0.00065994067,48.138436,0.0095011076,0.0092214343,9.4285833,-0.0040754711,-0.0039636779,0.00051817621,0.00019055815,47.162779,0.010595315,0.01045418,10.50975,-0.0044256047,-0.004349896,-3.8303766e-05,-5.6098726e-05,48.111697,0.010907613,0.010439611,9.8873333,-0.0047759834,-0.0045161208,0.00029859457,0.00018637036,47.618079,0.010402557,0.010300347,10.240125,-0.0043878441,-0.0042058073,9.1698704e-05,0.00016414647
47.964336,0.015864597,0.015513633,14.1395,-0.0068825984,-0.0067394602,0.00031168656,0.00030829551,47.872999,0.0087080588,0.0088766307,9.2354583,-0.0038086193,-0.0038186978,0.0007007324,0.00065966348,48.339436,0.009339883,0.0090160493,9.2475,-0.0040158017,-0.0038860833,0.00050396095,0.00016857521,47.364079,0.010362204,0.010226932,10.3005,-0.004266771,-0.004236564,-6.1357518e-05,-4.493709e-05,48.312997,0.011186605,0.010664352,10.064417,-0.0048093431,-0.0046018459,0.00031301498,0.00018965398,47.818079,0.010217516,0.010071958,10.034917,-0.0042049388,-0.0041534915,6.292328e-05,0.00018635136
48.165636,0.016117289,0.015703585,14.269583,-0.0069362231,-0.0068123761,0.00035059945,0.0003344149,48.040699,0.0085288476,0.0086914365,9.0463333,-0.0036929355,-0.0037139357,0.00068216057,0.00063484943,48.540436,0.0090762485,0.0088077034,9.0476667,-0.0039063238,-0.0038465415,0.00047469663,0.00018045128,47.565379,0.01011813,0.0099971905,10.122083,-0.0042650383,-0.0041501,-8.1472281e-05,-5.9098854e-05,48.514797,0.011383967,0.010868052,10.225375,-0.0049266703,-0.0046731204,0.00029174055,0.00019320966,48.018079,0.010004191,0.0098445786,9.8524583,-0.0041227923,-0.0039931312,0.00012432773,0.00017690965
48.367036,0.0163673,0.01596192,14.380917,-0.0070494424,-0.0069078044,0.00033748994,0.00031642405,48.242099,0.0083539437,0.0084716154,8.84375,-0.0036544676,-0.0036691481,0.00071602723,0.00064765164,48.742436,0.008889418,0.0085917141,8.8424167,-0.0038391828,-0.0037184508,0.00051176491,0.00019401682,47.766779,0.0098945582,0.0097950487,9.9302917,-0.0042260603,-0.0041421125,-9.8976901e-05,-7.0750797e-05,48.715797,0.011613429,0.01109496,10.401083,-0.0050176168,-0.0047633309,0.0002983565,0.00019245452,48.218079,0.0099725344,0.009660581,9.6230833,-0.0040489772,-0.0040098258,2.9635039e-05,0.00015631422
48.568336,0.016600503,0.016191573,14.496292,-0.0071883369,-0.0070400102,0.00032861098,0.00031334308,48.443399,0.0080919975,0.0082842276,8.6425833,-0.0035762519,-0.0035241103,0.00067421618,0.00065935328,48.943436,0.0087084192,0.0084311274,8.66,-0.0037094902,-0.0036174094,0.00049549071,0.00017106063,47.968079,0.0096926866,0.0095818054,9.7290833,-0.0040587682,-0.0039957568,-7.9639629e-05,-6.5915827e-05,48.916797,0.01180784,0.011292511,10.578167,-0.0050962778,-0.0048567778,0.00032793676,0.00020964297,48.418079,0.0095152988,0.0094442109,9.4044583,-0.0040850487,-0.0039162287,0.00011777293,0.00015573212
48.769636,0.016822985,0.016418127,14.604958,-0.0072640867,-0.0071102327,0.00034804255,0.00033698277,48.644699,0.008033792,0.0080971366,8.4534167,-0.0034800032,-0.0034789754,0.00066019783,0.00061288174,49.145436,0.0084611676,0.0082062866,8.4695417,-0.0036963288,-0.0035874438,0.00051649034,0.00017983617,48.169379,0.0094909663,0.0093791212,9.5493333,-0.0039781548,-0.0039439186,-7.1257761e-05,-5.8687378e-05,49.118797,0.012087688,0.011510923,10.740458,-0.0051873182,-0.0049488426,0.00031378322,0.00020114023,48.618079,0.009338911,0.0091894876,9.2542083,-0.0038951233,-0.0038463539,0.00011778594,0.00015347978
48.971036,0.017090353,0.016632537,14.731042,-0.0073713418,-0.0072494613,0.00034516155,0.00033386872,48.845999,0.0077423614,0.0078898784,8.2522083,-0.0034201508,-0.0034225264,0.00062891268,0.00059595451,49.346436,0.0082827853,0.0080319272,8.2683333,-0.0035744598,-0.0034712499,0.00051459436,0.00017096461,48.370779,0.0093050362,0.0091836001,9.337375,-0.0039040401,-0.0038605574,-6.1259624e-05,-6.2309559e-05,49.319797,0.012282898,0.011725642,10.905458,-0.0052881085,-0.0050233858,0.00031607794,0.00020734649,48.818079,0.0091489115,0.0090455047,9.0409583,-0.0038390673,-0.0036783214,6.7438274e-05,0.00016269523
49.172336,0.017330637,0.016871998,14.839667,-0.0075000068,-0.0073666203,0.00034919095,0.00034222455,49.047399,0.0075569943,0.0076652155,8.047,-0.0030908682,-0.003156035,0.00070118071,0.00065439102,49.547436,0.0080467008,0.0077976329,8.0859167,-0.0035241076,-0.003400634,0.00050151472,0.00017414516,48.572079,0.0091556288,0.0089930188,9.1469167,-0.003815683,-0.0037633203,-3.7724788e-05,-5.5079283e-05,49.520797,0.012521979,0.01194617,11.065083,-0.005398606,-0.0051373741,0.00030924381,0.0001938998,49.028079,0.0090535209,0.0088084659,8.8169583,-0.0036715381,-0.0035223692,8.911367e-05,0.00013755846
49.373636,0.017571589,0.017116599,14.940292,-0.0075985715,-0.0074292847,0.00036176442,0.00033896944,49.248699,0.007341219,0.0074903254,7.8484583,-0.0032406616,-0.003344266,0.00063869888,0.00058380635,49.748436,0.007890806,0.0076475694,7.8793333,-0.003393507,-0.0032669434,0.0005038759,0.00018812669,48.773379,0.0088850084,0.0087934782,8.9322917,-0.0037894403,-0.0037222707,-3.5004387e-05,-4.7147189e-05,49.721797,0.012737524,0.012158958,11.230042,-0.005517992,-0.0052514887,0.0003394486,0.00021089223,49.228079,0.0088702428,0.0086157258,8.61575,-0.0036473411,-0.0035101909,5.6495396e-05,0.00013271581
49.574936,0.017813716,0.017341225,15.040875,-0.0077650075,-0.0075790498,0.0003580981,0.00034112517,49.449999,0.0071694318,0.0072947117,7.64325,-0.0031702983,-0.003125459,0.00061999912,0.0005987812,49.950436,0.0076717134,0.0074098829,7.6794583,-0.003283562,-0.0031939602,0.00050336064,0.0001892439,48.974679,0.0086994219,0.0085802246,8.7579167,-0.0036212977,-0.0035604271,-7.6520972e-05,-6.8526452e-05,49.923797,0.012995752,0.012386865,11.389667,-0.0056219209,-0.0053478242,0.00031481955,0.00021157838,49.428079,0.0085648059,0.008463832,8.4145417,-0.0035800189,-0.0033732101,0.0001392617,0.00013424401
49.776336,0.01773863,0.017266886,14.87725,-0.0077301049,-0.0075629001,0.00035819714,0.0003385683,49.651299,0.0069421092,0.0070627416,7.44875,-0.0030705312,-0.0030438551,0.00063549984,0.00059787866,50.151436,0.0074621339,0.0072073619,7.483625,-0.003254626,-0.0031538626,0.00051071037,0.0001805733,49.176079,0.0084607399,0.0083671372,8.555375,-0.0036254032,-0.0035615731,-7.4357135e-05,-7.0797494e-05,50.124797,0.013170878,0.012597013,11.552,-0.0057149913,-0.0054345321,0.0003507435,0.00021467504,49.628079,0.0083476583,0.0081993603,8.2280833,-0.0034086881,-0.0032920134,0.00014995024,0.00014856203
49.977636,0.017573725,0.017084267,14.662625,-0.0076413791,-0.0074497451,0.0003747512,0.00033853629,49.852699,0.0068436755,0.0068941365,7.2462083,-0.0029869057,-0.0030266761,0.0006622572,0.00061371925,50.352436,0.0072448863,0.0070134814,7.2770417,-0.0031149182,-0.0030206176,0.00050054923,0.00018147446,49.377379,0.0082657065,0.0081659668,8.3582083,-0.0035162227,-0.0034600015,-4.7378478e-05,-6.7397729e-05,50.326797,0.013447962,0.012814897,11.708917,-0.0058099618,-0.0055212722,0.00031619498,0.00022083038,49.828079,0.0080705532,0.0080224732,8.00675,-0.0034418023,-0.0030997903,-4.2318905e-05,0.00010148415
50.145436,0.017356672,0.016863663,14.443958,-0.0075634149,-0.0073747911,0.00036213155,0.00033158796,50.053999,0.0065232987,0.0066988197,7.035625,-0.0029149092,-0.0028872885,0.00061341706,0.00059426951,50.520436,0.007033302,0.0068276531,7.0839167,-0.003060206,-0.0029767736,0.00047855747,0.00014199808,49.578679,0.0080624978,0.0079653101,8.1475833,-0.0033943821,-0.0033433687,-5.6048329e-05,-5.7237762e-05,50.527797,0.013637354,0.013025641,11.851125,-0.005942629,-0.0056296246,0.00033705879,0.00021882794,50.028079,0.0080569558,0.007791134,7.823,-0.0031389386,-0.0032505952,0.00012124535,0.0001827617
50.346736,0.017131938,0.016649712,14.2535,-0.0074794886,-0.0073033164,0.0003438541,0.00032138063,50.255299,0.0063898326,0.0065083806,6.8317083,-0.0027657051,-0.002715009,0.00060246741,0.00056197585,50.722436,0.0068577386,0.006625752,6.8786667,-0.0030045536,-0.0029091742,0.00048255739,0.00016298828,49.779979,0.0078600957,0.0077756541,7.9530833,-0.0033047239,-0.003248972,-6.0807051e-05,-5.8719976e-05,50.728797,0.013868139,0.013243719,12.012083,-0.0060170321,-0.0057094965,0.00033890642,0.00022018024,50.228079,0.0076269718,0.0075592841,7.608375,-0.0032100693,-0.0030668189,9.581179e-05,9.3668987e-05
50.548036,0.016968148,0.01646253,14.06975,-0.0073935201,-0.0072248562,0.00032429557,0.00031758042,50.456699,0.0061795293,0.0062761591,6.6265,-0.0026681115,-0.0026502083,0.00059238039,0.00056893278,50.923436,0.0066738344,0.0064307672,6.6815,-0.0028893507,-0.0027953347,0.00047896367,0.000154942,49.981379,0.0076416979,0.0075508214,7.7492083,-0.0032126949,-0.0031634791,-5.8068314e-05,-5.2392727e-05,50.929797,0.014110433,0.013445336,12.155583,-0.0061426251,-0.0058259814,0.00035235806,0.00021801776,50.368079,0.0075805681,0.0074185143,7.4071667,-0.0030095063,-0.0028420522,4.1429258e-05,0.00013071954
50.749336,0.016719717,0.016254149,13.885958,-0.0072935847,-0.0071049793,0.00031730733,0.00029954085,50.657999,0.0059756982,0.0060919754,6.4065,-0.0026464593,-0.0026398449,0.000610039,0.00059600954,51.124436,0.0064379458,0.006246132,6.4789583,-0.0028201966,-0.002726935,0.00047646347,0.00014471847,50.182679,0.0074832206,0.0073424427,7.544,-0.0031049548,-0.0030590752,-9.6352236e-06,-3.8503659e-05,51.131797,0.014384021,0.013675862,12.300458,-0.0062303201,-0.0059229273,0.00034192544,0.00022720681,50.568079,0.0073386455,0.0071705736,7.2113333,-0.0030864497,-0.0029641291,0.00012379066,0.00011370446
50.950736,0.016529063,0.016059321,13.718292,-0.0071882078,-0.0069986649,0.00033491907,0.00030821749,50.859299,0.0059315268,0.0059237541,6.2106667,-0.0025402461,-0.0025311781,0.00059870615,0.00056575198,51.326436,0.0062271647,0.0060292449,6.2643333,-0.0027515064,-0.0026459424,0.00049413304,0.00015080337,50.383979,0.0072058195,0.0071325767,7.3508333,-0.0030611455,-0.003007946,-2.2761241e-05,-3.9847906e-05,51.332797,0.014584341,0.013894384,12.442667,-0.0063498447,-0.0060179254,0.00034206849,0.00023120572,50.768079,0.0070683117,0.0070443817,6.9605,-0.0030270474,-0.0027813672,8.0695256e-05,0.0001649456
51.152036,0.016304309,0.015828276,13.535875,-0.0071186985,-0.0069450415,0.00032392245,0.00031218372,51.060599,0.0055420757,0.0056946736,5.9920417,-0.0024488353,-0.0024486876,0.00056395196,0.00055618461,51.527436,0.0060231245,0.0058306084,6.0725,-0.0025936048,-0.0025326914,0.00047346305,0.00013481509,50.585279,0.0070479142,0.0069526301,7.1227917,-0.002943567,-0.0028915993,-5.0894505e-05,-4.7419476e-05,51.500797,0.014862724,0.014129168,12.59825,-0.0063955322,-0.0060840787,0.0003394356,0.00023737517,50.968079,0.0071449072,0.0067764185,6.7592917,-0.0029277199,-0.0029315322,1.1175462e-05,0.00010255026
51.353336,0.016086309,0.01562896,13.362833,-0.007044467,-0.0068675363,0.00032723853,0.00029925677,51.261999,0.00541067,0.0054732643,5.7800833,-0.0023979093,-0.0023609921,0.00059099357,0.00055729823,51.728436,0.0058477071,0.0056481827,5.8565417,-0.002510495,-0.0024470638,0.00044180757,0.00012545187,50.786679,0.0068235226,0.0067281723,6.9269583,-0.0028562417,-0.0028272778,-6.3820063e-05,-5.9241545e-05,51.701797,0.01507623,0.014360255,12.721667,-0.0065533454,-0.0062012751,0.00036066702,0.0002494201,51.168079,0.006856507,0.0065688457,6.5647917,-0.0028576263,-0.0027953694,0.00013165667,0.00015735838
51.554636,0.015891509,0.015433236,13.189792,-0.0069145014,-0.0067345426,0.00032303817,0.00030997503,51.463299,0.0051759242,0.0052944535,5.5882917,-0.0022688319,-0.0022464577,0.00057905859,0.00055936639,51.929436,0.005662319,0.0054634001,5.6620417,-0.0024776561,-0.0023815238,0.0004731529,0.00013149664,50.987979,0.0066038702,0.0065359218,6.7190417,-0.002785205,-0.0027374401,-7.1784023e-05,-6.0583365e-05,51.903797,0.015291913,0.014570408,12.865167,-0.0066610898,-0.0063125844,0.00035286224,0.00024640335,51.368079,0.0066654116,0.0064067793,6.36225,-0.0025877177,-0.00254275,9.2764602e-05,0.00011958515
51.756036,0.015678775,0.015216948,13.026167,-0.0068429267,-0.0066862302,0.00030551766,0.00029539062,51.664599,0.0049764871,0.0050700075,5.375,-0.0022201218,-0.0022206634,0.00056261421,0.00053274886,52.131436,0.0054190703,0.0052467621,5.4460833,-0.0023621329,-0.0022919617,0.00045256438,0.00012512083,51.189279,0.0064299818,0.0063369176,6.5191667,-0.0027140037,-0.0026781455,-8.0342772e-05,-7.2404779e-05,52.104797,0.015541147,0.014793179,12.999333,-0.0067706601,-0.0064194396,0.00034009782,0.00023084764,51.578079,0.0063955304,0.0061996749,6.1288333,-0.0025623171,-0.0024650073,-8.94865e-06,0.00011651279
51.957336,0.015444261,0.014988835,12.84775,-0.0067392206,-0.0065594621,0.00029685105,0.00026462301,51.865899,0.0048287967,0.0049243394,5.1536667,-0.0021467128,-0.0021299441,0.00055635271,0.00051659639,52.332436,0.0052373079,0.0050625954,5.240875,-0.0022581206,-0.002190586,0.00045983769,0.0001224475,51.390679,0.0062289135,0.0061452749,6.297875,-0.002637012,-0.0025998853,-4.3949434e-05,-5.3894948e-05,52.305797,0.015811973,0.015014782,13.130792,-0.0068564921,-0.0064993374,0.00034584379,0.00023813535,51.778079,0.0062459254,0.0060187751,5.9021667,-0.0025523103,-0.0024171895,0.00017196778,0.00014775892
