-4.09066120158576e-14,6.90392747522749e-11,-4.82586611176244e-08,1.78868578046235e-05,-0.00370814669249724,0.407833614428186,-18.6026514328471
-2.66353538597106e-14,4.42294281889069e-11,-3.03716355455403e-08,1.10404020141692e-05,-0.00224076695852706,0.240852471748044,-10.7202497929162
0,0,0,0,0,0.000159136560773121,-0.0366732667349468
